Id,Listing_URL,Name,Property_Type,Room_Type,Min_Nights,Max_Nights,Cancellation_Policy,Accomodates,Total_Bedrooms,Total_Beds,Availability_365,Price,Security_Deposit,Cleaning_fee,Guests_Included,Number_of_Reviews,Review_Scores,Amenities,Host_Id,Host_Name,Country,Longitude,Latitude,Is_location_exact
14246971,https://www.airbnb.com/rooms/14246971,2 Outdoor Pools | Tennis Court | Near the Beach,Resort,Private room,2,1125,strict_14_with_grace_period,2,0,1,324,130,100,99,1,75,88.0,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool, Free parking on premises, Doorman, Elevator, Hot tub, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private living room, Private entrance, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed",26482762,ResortShare1,United States,-159.47242,22.21905,True
14250,https://www.airbnb.com/rooms/14250,Manly Harbour House,House,Entire home/apt,5,22,strict_14_with_grace_period,6,3,3,48,471,900,100,6,2,90.0,"TV, Wifi, Air conditioning, Kitchen, Pets live on this property, Cat(s), Free street parking, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Fireplace guards, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Other",55948,Heidi,Australia,151.26172,-33.80093,True
14252305,https://www.airbnb.com/rooms/14252305,3 Bedroom / Ocean views / Free Parking - Waikiki,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,8,3,6,152,449,500,300,1,31,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Paid parking off premises, Gym, Elevator, Free street parking, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Beach essentials, Long term stays allowed, Host greets you",86456569,Mark,United States,-157.82805,21.27983,True
14259235,https://www.airbnb.com/rooms/14259235,Spacious room in a nice apartment metro Sherbrooke,Apartment,Private room,2,5,flexible,2,1,1,0,154,0,0,1,4,100.0,"TV, Internet, Wifi, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",10806140,Samuel,Canada,-73.56642,45.51989,True
14316144,https://www.airbnb.com/rooms/14316144,OCEAN FRONT KA'ANAPALI DREAM GETAWAY,Condominium,Entire home/apt,7,7,strict_14_with_grace_period,4,1,2,216,595,0,0,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron",87534112,Bobby,United States,-156.68985,20.93787,True
14385513,https://www.airbnb.com/rooms/14385513,Cool and Cosy Rooms in Kadikoy,Apartment,Private room,60,600,moderate,2,1,2,365,63,0,0,1,1,80.0,"Wifi, Kitchen, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",88341137,Sinan,Turkey,29.0266,40.99062,False
1417276,https://www.airbnb.com/rooms/1417276,Comfy Room in Mong Kok for 2 ppl-Y5,Apartment,Private room,28,1125,strict_14_with_grace_period,2,1,1,331,400,0,100,2,35,88.0,"TV, Wifi, Air conditioning, Elevator, Washer, Hair dryer",4650574,Jimmy,Hong Kong,114.17106,22.31898,True
14236416,https://www.airbnb.com/rooms/14236416,"the shoebox, west chelsea",Apartment,Entire home/apt,3,15,strict_14_with_grace_period,2,0,1,97,150,500,150,1,99,97.0,"Wifi, Air conditioning, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Host greets you",20132009,Karen,United States,-74.00606,40.74577,True
14273204,https://www.airbnb.com/rooms/14273204,Cozy Apartment near Charley Young Beach in Kihei,Apartment,Entire home/apt,1,14,strict_14_with_grace_period,2,1,1,282,229,0,0,2,86,98.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Keypad, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Beach essentials",28136352,Thomas,United States,-156.45098,20.72891,False
14403549,https://www.airbnb.com/rooms/14403549,Nice condo close to the subway,Apartment,Entire home/apt,4,1125,moderate,4,2,2,53,89,400,60,2,37,93.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Bed linens, Pocket wifi",70143192,Jason,Canada,-73.649,45.55174,False
14405901,https://www.airbnb.com/rooms/14405901,"Just Remodeled Studio Condo, Modern, Clean--View!",Aparthotel,Private room,2,60,moderate,2,1,1,320,109,0,100,1,116,97.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Bathtub, Pack ’n Play/travel crib, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, BBQ grill, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Paid parking on premises",55036781,Larry,United States,-157.83321,21.28583,True
14432651,https://www.airbnb.com/rooms/14432651,Oporto beach duplex,Apartment,Entire home/apt,2,180,strict_14_with_grace_period,6,3,4,365,135,0,35,6,14,97.0,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Pets allowed, Free street parking, Heating, Family/kid friendly, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Baby bath, High chair, Children’s books and toys, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Beachfront",88832562,Tiago,Portugal,-8.654160000000001,41.08439,False
1447835,https://www.airbnb.com/rooms/1447835,Boqueria - Cosy studio in Born,Serviced apartment,Entire home/apt,32,200,strict_14_with_grace_period,2,1,2,363,76,2000,100,1,1,100.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Well-lit path to entrance, Host greets you, Waterfront, Paid parking on premises",3775349,Leyre,Spain,2.18198,41.38189,True
14480689,https://www.airbnb.com/rooms/14480689,Habitacion Cama Doble  en Vila Olimpica .,Apartment,Private room,1,90,strict_14_with_grace_period,1,1,1,0,29,0,15,1,18,80.0,"Wifi, Kitchen, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway",51501559,Katia Núñez Herrera,Spain,2.18951,41.3918,True
14161732,https://www.airbnb.com/rooms/14161732,habitacion en Barcelona,Townhouse,Private room,7,30,flexible,1,1,1,341,24,200,10,1,0,95.0,"Wifi, Kitchen, Breakfast, Elevator, Washer, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",18214248,Ana,Spain,2.15659,41.37207,True
14140905,https://www.airbnb.com/rooms/14140905,Beautiful Bushwick loft for August,Apartment,Private room,15,31,flexible,1,1,1,0,38,0,0,1,0,95.0,"Wifi, Kitchen, Essentials, Shampoo, Hangers, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",8133558,Gryphon,United States,-73.9294,40.69493,True
14161011,https://www.airbnb.com/rooms/14161011,Double Bedroom with Ensuite & Balcony + Kids Room,House,Private room,2,1125,strict_14_with_grace_period,4,2,2,323,120,0,20,2,2,70.0,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Smoking allowed, Breakfast, Indoor fireplace, Heating, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",25193912,Jorge,Portugal,-8.67515,41.15337,False
14164312,https://www.airbnb.com/rooms/14164312,Waterfront Cabana,Guesthouse,Entire home/apt,1,100,moderate,4,2,2,274,275,500,150,2,85,100.0,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Long term stays allowed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Wide entryway, Host greets you, Waterfront, Handheld shower head",83459214,Sarah,United States,-157.69614,21.28953,True
143175,https://www.airbnb.com/rooms/143175,Sunny appartment on the Plateau,Apartment,Private room,5,61,strict_14_with_grace_period,2,1,1,221,79,0,0,1,81,94.0,"Wifi, Kitchen, Free parking on premises, Breakfast, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Hair dryer, Iron, Laptop friendly workspace, Hot water, Other",688387,Sabrina,Canada,-73.5671,45.53713,True
14320172,https://www.airbnb.com/rooms/14320172,Quarto amplo em Copacabana. Rio 2016,Hostel,Private room,1,1125,strict_14_with_grace_period,4,1,2,72,131,555,0,1,0,95.0,"Internet, Wifi, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, First aid kit, Safety card, Essentials, Lock on bedroom door, translation missing: en.hosting_amenity_50",15907158,Maria,Brazil,-43.18884440627417,-22.96870936391744,False
14109521,https://www.airbnb.com/rooms/14109521,Sunny Bedroom in trendy Bushwick Apt. w/Rooftop,Apartment,Private room,14,60,flexible,1,1,1,0,50,0,75,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",83176398,Cynthia,United States,-73.92712,40.7038,True
14223095,https://www.airbnb.com/rooms/14223095,Quiet Stylish Mosman Apartment,Apartment,Private room,1,10,moderate,2,1,1,254,90,0,24,1,58,96.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Pets live on this property, Cat(s), Elevator, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Luggage dropoff allowed, Host greets you",461695,Krythia,Australia,151.23421,-33.82085,True
14439478,https://www.airbnb.com/rooms/14439478,The beauty of New York start here.,House,Private room,2,8,strict_14_with_grace_period,2,1,1,0,110,1000,85,1,4,100.0,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Well-lit path to entrance, Wide clearance to bed, Step-free access",75506967,Mimie,United States,-73.94625,40.80677,True
14111332,https://www.airbnb.com/rooms/14111332,11M(Double RM)TsimShaTsui MTR Station.,Apartment,Private room,1,1125,strict_14_with_grace_period,2,1,2,350,330,0,0,1,49,87.0,"TV, Wifi, Air conditioning, Elevator, Family/kid friendly, Smoke detector, Fire extinguisher, Shampoo, Lock on bedroom door, Hair dryer",24215902,Sam,Hong Kong,114.17212,22.29663,True
14278303,https://www.airbnb.com/rooms/14278303,Gorgeous Apartment with Balcony & Terrace,Condominium,Entire home/apt,5,1125,strict_14_with_grace_period,2,1,1,10,200,300,80,2,7,94.0,"TV, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Self check-in, Keypad",792365,Eytan,United States,-73.94124,40.71677,True
14375153,https://www.airbnb.com/rooms/14375153,Call it Home.,Apartment,Private room,15,90,strict_14_with_grace_period,2,1,2,90,38,500,45,1,8,93.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Hot tub, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Well-lit path to entrance, Host greets you",75506967,Mimie,United States,-73.9016,40.83796,False
14388889,https://www.airbnb.com/rooms/14388889,Sunny Private bedroom in Bushwick!,Apartment,Private room,3,1125,strict_14_with_grace_period,2,1,1,52,40,0,10,1,89,96.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water",20302754,Ruben,United States,-73.91298,40.69494,True
14439217,https://www.airbnb.com/rooms/14439217,Avarandado Souza Lima,Apartment,Entire home/apt,4,20,strict_14_with_grace_period,8,2,8,356,369,350,0,8,3,90.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Doorman, Elevator, Free street parking, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Luggage dropoff allowed, Wide hallway clearance, Step-free access, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Host greets you, Paid parking on premises",84143648,Fernanda,Brazil,-43.19398459651786,-22.98203185975016,True
